SubscriberID,FullName,Email,Region,Plan,SignupDate,RenewalDate,TenureDays,OnboardingScore,HasNegativeTicketPreRenewal,Cancelled,TotalOrders,TotalSpent,AvgOrderValue,NumSupportTickets,NumNegativeTickets,DaysBeforeRenewalLastNegativeTicket
S-17236,Andrew Gallagher,rothbriana@example.org,Northeast,Monthly Essentials,2026-02-26,2026-09-13,205,54.6,False,False,5,247.56,49.51,0,0,
S-17237,Amanda Carpenter,dterry@example.net,Northeast,Monthly Plus,2026-01-02,2026-09-18,260,70.2,True,False,9,454.97,50.55,2,1,52.0
S-17238,Karen Frye,elizabeth65@example.com,West,Monthly Essentials,2025-05-31,2026-09-07,476,71.8,True,False,16,812.54,50.78,3,1,75.0
S-17239,Elizabeth Martin,melissagonzales@example.net,Midwest,Quarterly Bundle,2025-03-05,2026-08-31,563,87.3,True,False,16,842.42,52.65,2,2,2.0
S-17240,George Steele,larry29@example.org,West,Monthly Essentials,2025-08-01,2026-09-10,414,83.3,False,True,13,669.21,51.48,2,0,
S-17241,Glenn Miller II,david67@example.com,Midwest,Monthly Plus,2024-12-24,2026-09-06,634,83.3,False,False,19,1016.72,53.51,3,0,
S-17242,Brenda Lopez,christophercruz@example.net,Northeast,Monthly Essentials,2025-03-01,2026-09-15,567,57.0,True,False,19,1028.33,54.12,6,1,66.0
S-17243,Heather Lee,cantrellchelsea@example.com,Midwest,Monthly Essentials,2024-12-24,2026-08-30,634,70.3,False,False,21,1085.86,51.71,2,1,
S-17244,Dwayne Francis,elizabethbryant@example.com,West,Monthly Plus,2025-11-27,2026-09-07,296,55.5,False,False,8,435.56,54.44,2,1,
S-17245,Daniel Thompson,robertsjohn@example.com,Northeast,Monthly Essentials,2024-11-21,2026-09-09,667,91.9,False,False,23,1187.12,51.61,5,0,
S-17246,Christy Thomas,virginiagillespie@example.com,West,Monthly Plus,2025-07-30,2026-09-07,416,54.2,False,False,12,646.11,53.84,2,0,
S-17247,Christina Simon,crystaldurham@example.com,West,Monthly Essentials,2025-04-12,2026-09-08,525,64.4,False,False,16,792.74,49.55,7,2,
S-17248,Claudia Marks,iflores@example.com,South,Monthly Essentials,2026-02-23,2026-09-12,208,73.6,True,False,6,345.25,57.54,2,1,65.0
S-17249,Jordan Lara,kevin69@example.net,Northeast,Quarterly Bundle,2025-04-29,2026-09-01,508,65.9,False,False,14,733.81,52.42,5,1,
S-17250,Haley Walsh DDS,brobinson@example.net,Northeast,Monthly Essentials,2025-08-07,2026-09-06,408,59.8,False,False,14,700.01,50.0,2,1,
S-17251,John Dixon,yvonne14@example.net,South,Monthly Essentials,2025-02-03,2026-09-19,593,75.1,True,False,17,901.2,53.01,5,2,15.0
S-17252,Melissa Day,sherylwarren@example.net,West,Monthly Essentials,2026-05-24,2026-09-04,118,61.7,False,False,2,87.33,43.67,0,0,
S-17253,Joseph Ortiz,stevensandrew@example.com,West,Quarterly Bundle,2024-10-13,2026-09-06,706,55.7,False,False,23,1148.82,49.95,3,0,
S-17254,Timothy Reed,michael10@example.com,West,Quarterly Bundle,2026-01-24,2026-09-05,238,92.1,False,True,7,307.02,43.86,5,2,
S-17255,Renee Garrett,hartrichard@example.net,West,Monthly Essentials,2025-12-07,2026-09-14,286,58.3,True,False,7,382.62,54.66,1,1,56.0
S-17256,Stacey Miller,browncharles@example.net,West,Quarterly Bundle,2025-10-13,2026-08-27,341,61.6,False,False,12,679.34,56.61,0,0,
S-17257,Cameron Bryant,colonjessica@example.com,South,Monthly Plus,2025-02-23,2026-08-25,573,58.4,False,False,19,942.17,49.59,1,0,
S-17258,Maria Kelly,qjackson@example.org,South,Quarterly Bundle,2025-01-19,2026-09-07,608,79.0,True,False,18,914.91,50.83,2,1,46.0
S-17259,Anthony Fowler,stricklandrichard@example.com,Northeast,Monthly Plus,2025-03-13,2026-09-15,555,98.9,False,False,19,960.95,50.58,1,0,
S-17260,Adam Baker,kathryn68@example.org,South,Monthly Essentials,2026-04-18,2026-09-10,154,38.9,False,False,5,258.99,51.8,1,0,
S-17261,Patricia Jacobs,jennifer19@example.net,South,Monthly Essentials,2024-12-29,2026-09-06,629,86.3,True,False,21,1056.95,50.33,7,1,82.0
S-17262,Carlos Wright,cmccarthy@example.net,West,Monthly Plus,2025-03-01,2026-09-02,567,72.7,True,True,17,836.14,49.18,5,1,59.0
S-17263,David Peterson,idiaz@example.org,Midwest,Monthly Plus,2024-11-30,2026-08-22,658,60.8,False,False,22,1226.8,55.76,3,0,
S-17264,Cynthia Johnson,michellehicks@example.net,Midwest,Monthly Plus,2025-01-05,2026-08-31,622,63.1,True,False,18,896.23,49.79,2,1,68.0
S-17265,Mallory Nguyen,stephanie31@example.com,Northeast,Monthly Plus,2024-09-27,2026-09-01,722,37.6,False,False,23,1229.88,53.47,1,0,
S-17266,Tony Mclaughlin,mary63@example.org,West,Monthly Essentials,2025-08-30,2026-08-23,385,65.4,True,True,13,663.78,51.06,5,3,43.0
S-17267,Kelly Hughes,psavage@example.org,Midwest,Quarterly Bundle,2026-06-30,2026-08-21,81,71.0,False,False,2,101.29,50.64,0,0,
S-17268,Kathleen Ayers,michaelfleming@example.com,West,Monthly Essentials,2025-02-18,2026-09-17,578,86.2,False,False,19,927.54,48.82,1,0,
S-17269,Heidi Lopez,walkercody@example.com,South,Quarterly Bundle,2025-10-01,2026-08-28,353,57.7,False,False,12,578.11,48.18,3,0,
S-17270,Jeremy Haley,glee@example.org,West,Monthly Essentials,2025-11-20,2026-08-26,303,56.2,False,True,9,488.44,54.27,2,0,
S-17271,Ryan Smith,joshua07@example.com,South,Monthly Essentials,2026-05-02,2026-08-30,140,75.6,False,False,5,280.39,56.08,1,0,
S-17272,Stephen Rodriguez,oholt@example.net,Midwest,Monthly Essentials,2025-09-12,2026-08-21,372,79.7,False,False,13,660.25,50.79,0,0,
S-17273,Jason Vaughn,christopherrich@example.org,West,Monthly Essentials,2024-09-28,2026-09-19,721,52.7,True,False,22,1109.27,50.42,7,3,46.0
S-17274,Diana Santos,xrivas@example.org,West,Monthly Essentials,2025-04-27,2026-09-17,510,100.0,False,False,15,739.0,49.27,3,0,
S-17275,Jessica Patel,jessica58@example.com,Midwest,Monthly Plus,2025-03-27,2026-08-21,541,100.0,True,True,18,979.38,54.41,6,1,77.0
S-17276,Eric Thompson,scottwebb@example.com,West,Monthly Essentials,2025-09-06,2026-08-29,378,78.5,True,True,13,750.39,57.72,2,1,26.0
S-17277,Beverly Spencer,hendersonryan@example.com,Northeast,Monthly Plus,2026-01-16,2026-08-21,246,75.2,False,False,9,455.01,50.56,2,0,
S-17278,Christopher Garza,jonathan45@example.org,West,Monthly Essentials,2025-04-01,2026-09-14,536,86.5,True,False,18,944.62,52.48,6,2,61.0
S-17279,Leah Sullivan,jphillips@example.org,South,Quarterly Bundle,2025-11-04,2026-09-11,319,89.8,False,False,11,559.15,50.83,2,0,
S-17280,Aimee Chang,alexisclark@example.com,Midwest,Monthly Essentials,2025-05-01,2026-08-27,506,78.7,True,False,17,885.95,52.11,4,1,43.0
S-17281,Ruben Burns,vegaapril@example.org,South,Monthly Essentials,2026-01-25,2026-09-02,237,79.8,False,False,8,409.09,51.14,0,0,
S-17282,Shaun Osborn,jacob37@example.org,Midwest,Monthly Essentials,2025-06-04,2026-09-07,472,52.3,False,False,16,852.87,53.3,2,0,
S-17283,Michael Cunningham,tmartinez@example.net,Midwest,Monthly Plus,2025-04-24,2026-09-11,513,81.7,False,False,15,767.48,51.17,1,0,
S-17284,Luke Hicks,gabrielhurst@example.org,Midwest,Monthly Plus,2024-12-02,2026-09-11,656,61.8,True,False,22,1141.68,51.89,4,1,70.0
S-17285,Clinton Mcpherson,qvilla@example.net,Northeast,Quarterly Bundle,2026-06-16,2026-09-08,95,66.3,False,False,4,203.46,50.86,0,0,
S-17286,Kent Lee,travis13@example.com,South,Monthly Essentials,2024-12-25,2026-08-29,633,52.5,False,False,21,1161.03,55.29,4,0,
S-17287,Gina Macias,ichandler@example.org,West,Monthly Essentials,2025-02-10,2026-09-05,586,51.7,True,False,17,884.04,52.0,3,1,35.0
S-17288,Bradley Vega,tiffanysolomon@example.org,West,Quarterly Bundle,2024-12-25,2026-09-15,633,33.4,True,True,19,960.09,50.53,2,2,28.0
S-17289,Alexandria Hernandez,dean03@example.org,Midwest,Monthly Essentials,2025-08-17,2026-08-29,398,50.8,False,True,14,723.07,51.65,1,0,
S-17290,Kimberly Davidson,nathan35@example.org,South,Monthly Essentials,2026-01-24,2026-09-14,238,83.3,False,False,8,432.08,54.01,2,0,
S-17291,Beth Edwards,mallen@example.com,Northeast,Monthly Plus,2026-03-16,2026-09-10,187,53.0,True,False,6,310.33,51.72,1,1,42.0
S-17292,Keith Bowman,richardmorgan@example.com,Midwest,Quarterly Bundle,2024-11-16,2026-08-25,672,44.2,True,False,21,1101.1,52.43,5,2,57.0
S-17293,Tami Jensen,uweaver@example.net,Midwest,Quarterly Bundle,2026-07-30,2026-09-12,51,55.4,True,False,2,109.91,54.96,1,1,68.0
S-17294,Daniel Schneider,kelly55@example.org,South,Monthly Plus,2024-12-27,2026-08-25,631,47.1,True,False,21,1055.29,50.25,4,2,15.0
S-17295,Linda Jimenez,travisstewart@example.com,Midwest,Quarterly Bundle,2025-01-11,2026-08-24,616,52.9,False,False,21,1090.79,51.94,1,0,
S-17296,Brooke Clark,arodriguez@example.com,West,Monthly Essentials,2025-11-01,2026-08-31,322,75.5,True,True,11,609.45,55.4,3,1,83.0
S-17297,Robert Lopez,morrisonconnor@example.com,Northeast,Monthly Essentials,2026-03-30,2026-09-16,173,62.5,False,False,5,271.34,54.27,0,0,
S-17298,Jamie Jackson,wbryant@example.com,Midwest,Monthly Plus,2026-07-20,2026-09-18,61,48.1,True,True,2,110.35,55.18,1,1,67.0
S-17299,Deanna Berry,glasssarah@example.com,South,Monthly Essentials,2024-11-25,2026-09-19,663,74.6,False,False,22,1121.15,50.96,3,1,
S-17300,Terri Patterson,vanessa65@example.org,South,Monthly Essentials,2025-09-02,2026-09-19,382,93.2,False,False,12,645.23,53.77,1,0,
S-17301,Tanya Coleman,theresa07@example.com,Midwest,Monthly Essentials,2026-06-08,2026-08-28,103,41.3,True,True,4,219.86,54.96,1,1,70.0
S-17302,Hannah Gonzalez,jorgediaz@example.org,Midwest,Monthly Plus,2026-05-29,2026-09-17,113,46.9,False,False,4,175.43,43.86,0,0,
S-17303,Cindy Turner,robert51@example.com,West,Monthly Plus,2025-10-11,2026-09-09,343,50.3,True,True,10,527.47,52.75,2,1,24.0
S-17304,Brittany Bush,meghanwheeler@example.com,Northeast,Quarterly Bundle,2025-10-10,2026-09-07,344,50.8,False,False,12,635.86,52.99,2,0,
S-17305,Mr. Keith West,elizabeth61@example.org,Northeast,Monthly Essentials,2025-01-13,2026-09-07,614,75.6,False,False,20,950.6,47.53,4,0,
S-17306,Thomas Vega,kimevans@example.org,Midwest,Monthly Plus,2024-11-06,2026-08-28,682,54.7,False,False,23,1194.51,51.94,2,0,
S-17307,John Carpenter,vperkins@example.org,Midwest,Monthly Plus,2025-01-16,2026-09-09,611,57.5,True,False,20,1090.28,54.51,3,2,80.0
S-17308,Brittany Chambers,aguirredawn@example.org,South,Monthly Plus,2026-05-14,2026-09-13,128,84.0,True,True,3,159.15,53.05,1,1,50.0
S-17309,Tina Molina,christiestone@example.org,South,Monthly Essentials,2025-11-12,2026-09-15,311,70.1,False,False,11,537.84,48.89,0,0,
S-17310,Nicholas Miles,qwest@example.com,Northeast,Monthly Plus,2025-05-25,2026-08-25,482,61.3,False,False,16,886.18,55.39,1,1,63.0
S-17311,Jo Hatfield,agonzalez@example.com,South,Monthly Plus,2024-10-14,2026-09-13,705,30.1,False,False,21,1076.4,51.26,3,0,
S-17312,Brandon Davis,john18@example.org,Northeast,Quarterly Bundle,2026-04-25,2026-08-30,147,79.6,False,False,4,190.06,47.52,2,1,86.0
S-17313,Larry Mcmahon,gordonkathryn@example.net,South,Monthly Essentials,2025-11-28,2026-08-31,295,77.4,False,False,8,412.89,51.61,0,0,
S-17314,Brian Perez,badams@example.com,Midwest,Monthly Plus,2026-08-17,2026-09-04,33,82.7,False,False,1,56.11,56.11,1,0,
S-17315,Angela Brown,jennifer98@example.net,South,Monthly Plus,2026-04-21,2026-09-18,151,58.8,False,False,4,222.85,55.71,1,0,
S-17316,Richard Bradford,yroberts@example.org,Midwest,Monthly Essentials,2025-08-05,2026-09-05,410,59.3,False,False,11,582.67,52.97,4,0,
S-17317,Charles Wallace,phillipschristopher@example.org,West,Monthly Essentials,2026-03-25,2026-09-16,178,65.8,False,False,5,221.32,44.26,0,0,
S-17318,Kelly Murphy,debrajohnson@example.org,Midwest,Monthly Plus,2024-10-12,2026-09-03,707,71.5,False,False,22,1093.21,49.69,4,0,
S-17319,David Chavez,jeffrey18@example.net,South,Monthly Plus,2024-10-28,2026-08-25,691,72.8,True,False,22,1116.51,50.75,4,1,11.0
S-17320,Mrs. Emily Oneill,jonathanjohnson@example.org,Midwest,Monthly Essentials,2025-05-23,2026-09-08,484,89.1,False,False,16,779.46,48.72,0,0,
S-17321,Tracey Weaver,jordan99@example.net,West,Monthly Plus,2024-11-12,2026-08-30,676,56.5,False,False,21,1092.42,52.02,7,0,
S-17322,Margaret Santana,ohampton@example.org,Midwest,Monthly Essentials,2025-03-04,2026-08-22,564,46.2,False,False,19,1013.05,53.32,3,0,
S-17323,Amy Jones,dkim@example.com,South,Monthly Plus,2026-03-20,2026-08-22,183,67.3,False,False,6,291.13,48.52,0,0,
S-17324,Patricia Mclaughlin,margaret79@example.org,West,Monthly Essentials,2025-03-23,2026-08-28,545,52.6,True,True,16,832.12,52.01,5,2,69.0
S-17325,Erica Lambert,vnelson@example.net,Northeast,Monthly Essentials,2026-08-05,2026-09-08,45,94.7,False,False,1,54.63,54.63,0,0,
S-17326,Courtney Ward,lindsey87@example.com,Midwest,Monthly Plus,2024-12-23,2026-09-14,635,88.5,False,False,20,1023.24,51.16,5,0,
S-17327,Mary Medina,wcampbell@example.net,Northeast,Monthly Essentials,2026-01-19,2026-09-02,243,82.0,True,False,7,364.67,52.1,1,1,43.0
S-17328,Diane Ewing,hernandezjuan@example.com,West,Monthly Essentials,2026-02-02,2026-08-27,229,71.4,False,False,8,398.5,49.81,0,0,
S-17329,Lance Day,zwilliams@example.org,South,Monthly Plus,2025-07-28,2026-09-07,418,74.7,False,False,12,656.66,54.72,1,0,
S-17330,Darius Taylor,jennifer36@example.org,Midwest,Monthly Essentials,2025-01-30,2026-08-21,597,73.6,True,True,17,819.9,48.23,4,1,82.0
S-17331,Ryan Downs,ubrown@example.com,West,Monthly Essentials,2026-07-28,2026-09-19,53,36.1,False,False,2,113.05,56.53,0,0,
S-17332,Ryan Martin,tyler54@example.net,Northeast,Quarterly Bundle,2026-04-01,2026-09-15,171,100.0,False,False,5,276.49,55.3,2,0,
S-17333,Andrew Owen MD,robert46@example.net,West,Monthly Plus,2026-01-20,2026-08-23,242,71.2,False,False,8,425.64,53.2,0,0,
S-17334,Kayla Riggs,richard01@example.com,South,Quarterly Bundle,2025-08-24,2026-09-18,391,81.8,False,False,14,774.93,55.35,2,0,
S-17335,Kathryn Spencer,ygibson@example.com,West,Quarterly Bundle,2026-03-17,2026-09-15,186,49.1,True,False,4,225.9,56.48,1,1,53.0
S-17336,Faith Quinn,christine53@example.net,Northeast,Monthly Essentials,2024-10-24,2026-09-10,695,11.0,True,False,21,1035.98,49.33,4,1,11.0
S-17337,Darrell Myers,baxterashley@example.org,South,Quarterly Bundle,2025-04-04,2026-09-04,533,68.1,False,False,18,932.01,51.78,5,0,
S-17338,Nicholas Wright,ojoyce@example.com,Midwest,Monthly Plus,2025-12-26,2026-09-19,267,80.0,False,False,9,494.42,54.94,1,1,
S-17339,Sherry Leon,tracey36@example.net,Northeast,Monthly Plus,2025-04-24,2026-08-25,513,67.2,False,False,17,920.15,54.13,1,0,
S-17340,Noah Smith,shannonmcdonald@example.net,Northeast,Monthly Essentials,2026-02-15,2026-08-29,216,65.7,True,False,6,334.94,55.82,1,1,1.0
S-17341,Joshua Stephens,zmitchell@example.org,Northeast,Quarterly Bundle,2025-12-11,2026-08-21,282,87.6,False,False,10,540.94,54.09,0,0,
S-17342,Amanda Copeland,kevin65@example.com,South,Monthly Essentials,2025-06-07,2026-08-21,469,77.8,False,False,14,716.82,51.2,2,1,67.0
S-17343,Michael Curry,peterhester@example.net,Northeast,Monthly Essentials,2024-10-17,2026-08-24,702,50.9,False,False,23,1150.03,50.0,2,0,
S-17344,Ashley Hendricks,lauracochran@example.org,Midwest,Monthly Plus,2026-04-19,2026-08-26,153,87.0,False,False,5,276.98,55.4,0,0,
S-17345,Anthony Mitchell,collinhall@example.net,West,Monthly Essentials,2025-12-24,2026-09-09,269,50.2,False,False,7,342.82,48.97,3,0,
S-17346,Tracy Dunn,rebeccaturner@example.net,Northeast,Monthly Plus,2025-01-26,2026-09-13,601,67.9,True,True,18,957.67,53.2,3,1,49.0
S-17347,Todd Mclaughlin,wsharp@example.org,Northeast,Monthly Plus,2025-07-15,2026-09-09,431,48.0,False,False,13,679.66,52.28,1,0,
S-17348,Curtis Ingram,jodysoto@example.net,Midwest,Quarterly Bundle,2026-02-26,2026-09-19,205,91.9,False,False,7,354.01,50.57,1,0,
S-17349,Linda Miller,brittanyfrazier@example.org,Northeast,Quarterly Bundle,2025-11-07,2026-09-18,316,87.2,True,True,11,568.09,51.64,3,2,26.0
S-17350,Stacy Jones,scottmanning@example.com,West,Quarterly Bundle,2025-04-15,2026-08-24,522,65.5,False,False,15,813.19,54.21,6,1,
S-17351,Sonya Reeves,brandon74@example.net,Midwest,Monthly Plus,2024-10-23,2026-09-07,696,65.7,True,False,24,1331.75,55.49,2,1,57.0
S-17352,Tammy Miller,cassandraryan@example.org,Northeast,Monthly Plus,2025-02-16,2026-09-15,580,55.1,False,False,17,852.74,50.16,3,0,
S-17353,Jennifer Henderson,cindy82@example.com,South,Monthly Plus,2025-08-24,2026-08-29,391,57.4,False,False,13,667.87,51.37,2,0,
S-17354,Anita Dunn,kleinjeffery@example.org,Midwest,Monthly Essentials,2026-02-24,2026-08-31,207,57.8,True,False,4,229.08,57.27,1,1,74.0
S-17355,Sandra Hardin,mburgess@example.net,Northeast,Monthly Plus,2026-03-06,2026-09-14,197,70.5,False,False,7,408.48,58.35,1,0,
S-17356,Edwin Mcmahon,victor61@example.net,Northeast,Monthly Essentials,2025-09-07,2026-08-26,377,91.3,True,False,11,587.57,53.42,4,3,45.0
S-17357,Jacob Barrera,escobarjennifer@example.net,Northeast,Monthly Essentials,2024-10-28,2026-08-23,691,73.9,True,False,22,1166.58,53.03,3,2,39.0
S-17358,Brian Jones,nlyons@example.net,Midwest,Monthly Essentials,2026-02-21,2026-09-19,210,48.7,False,False,7,301.91,43.13,0,0,
S-17359,Steven Lindsey,frankyoung@example.net,South,Quarterly Bundle,2025-09-22,2026-09-14,362,66.9,False,False,11,614.24,55.84,0,0,
S-17360,Natalie Riley,jennifer89@example.org,Midwest,Quarterly Bundle,2025-03-27,2026-08-22,541,73.7,True,False,19,975.03,51.32,3,1,24.0
S-17361,Bridget Brown,forbesanita@example.net,Northeast,Monthly Plus,2025-09-14,2026-09-06,370,53.7,False,False,10,488.21,48.82,1,0,
S-17362,Tamara Castillo,dylansalinas@example.net,South,Quarterly Bundle,2026-08-10,2026-09-17,40,74.9,True,False,2,101.01,50.5,1,1,3.0
S-17363,Sarah Rangel,vevans@example.com,Midwest,Quarterly Bundle,2025-10-31,2026-09-10,323,74.3,False,False,8,359.22,44.9,3,0,
S-17364,Rebecca Davis,joseph08@example.net,Midwest,Monthly Essentials,2025-02-19,2026-09-01,577,77.7,True,False,19,988.38,52.02,3,1,21.0
S-17365,Philip Adams,matthewtucker@example.org,West,Monthly Plus,2026-02-01,2026-08-29,230,81.4,False,False,8,425.44,53.18,0,0,
S-17366,Peter Davis,jmason@example.com,Northeast,Quarterly Bundle,2024-12-14,2026-09-08,644,86.5,True,True,22,1209.04,54.96,5,1,49.0
S-17367,Jonathan Moore,williambowman@example.org,West,Monthly Essentials,2025-09-23,2026-09-13,361,100.0,False,False,11,538.52,48.96,2,1,
S-17368,Austin Gonzales,harperclayton@example.com,South,Monthly Essentials,2025-02-23,2026-09-08,573,70.8,False,False,19,1023.92,53.89,2,0,
S-17369,Nancy Wallace,sarahallen@example.com,West,Monthly Plus,2026-03-23,2026-09-13,180,50.0,False,False,7,352.64,50.38,0,0,
S-17370,Alyssa Burgess,tonyaturner@example.com,West,Monthly Essentials,2024-12-13,2026-09-16,645,100.0,True,False,21,1065.57,50.74,3,1,64.0
S-17371,Lawrence Price,brownnicholas@example.org,West,Monthly Plus,2026-04-02,2026-09-08,170,72.3,False,False,6,294.15,49.02,1,0,
S-17372,Justin Campbell,bautistataylor@example.com,Midwest,Monthly Essentials,2026-07-05,2026-09-09,76,31.7,False,False,1,47.87,47.87,0,0,
S-17373,Sandra Mccall,emiller@example.com,West,Monthly Essentials,2025-09-15,2026-09-15,369,66.7,False,False,13,682.49,52.5,1,0,
S-17374,Jessica Lopez,bmartinez@example.com,South,Monthly Essentials,2025-08-04,2026-09-13,411,64.9,True,False,13,712.13,54.78,3,2,35.0
S-17375,Kevin Richardson,brownclayton@example.com,South,Monthly Plus,2025-04-12,2026-09-17,525,73.8,False,False,18,938.06,52.11,3,0,
S-17376,Nathan Rose,mauricevargas@example.org,South,Monthly Plus,2025-11-16,2026-09-19,307,74.1,True,True,11,560.03,50.91,3,1,47.0
S-17377,James Davis,kgutierrez@example.com,Northeast,Monthly Essentials,2025-03-14,2026-08-25,554,76.3,True,False,19,896.54,47.19,5,1,13.0
S-17378,Erica Hernandez,gallowaykyle@example.com,Northeast,Monthly Essentials,2024-09-20,2026-08-22,729,97.8,False,False,25,1336.4,53.46,0,0,
S-17379,Samantha Hill,brooksbradley@example.com,South,Monthly Plus,2025-06-08,2026-09-05,468,82.3,True,False,13,653.02,50.23,4,1,68.0
S-17380,Laurie Cook,wellssabrina@example.com,Northeast,Monthly Plus,2025-10-17,2026-08-29,337,96.7,False,False,11,575.56,52.32,0,0,
S-17381,Anthony Campbell,marypreston@example.com,Northeast,Monthly Essentials,2025-12-16,2026-08-31,277,68.4,False,False,10,550.46,55.05,0,0,
S-17382,Samantha Rivera,paulmartin@example.net,Northeast,Quarterly Bundle,2026-02-10,2026-08-22,221,64.3,False,False,8,356.48,44.56,3,2,55.0
S-17383,Dawn Wilson,erikamorris@example.net,Northeast,Monthly Plus,2025-06-21,2026-09-19,455,46.4,False,False,13,668.65,51.43,1,0,
S-17384,Christopher Nielsen,lewiskaitlin@example.org,Northeast,Quarterly Bundle,2025-11-01,2026-09-08,322,62.5,False,False,11,589.53,53.59,2,0,
S-17385,David Lewis,jamesballard@example.org,South,Monthly Essentials,2025-01-14,2026-09-11,613,70.9,False,False,21,1125.95,53.62,0,0,
S-17386,John Caldwell,thomas08@example.net,Midwest,Monthly Essentials,2026-06-02,2026-09-09,109,62.8,True,False,3,163.13,54.38,3,1,88.0
S-17387,Jordan Long,bakeroscar@example.com,Midwest,Monthly Essentials,2025-08-02,2026-09-14,413,74.5,False,False,13,620.82,47.76,2,0,
S-17388,Ryan Robinson,brenda18@example.net,South,Monthly Plus,2025-11-11,2026-08-25,312,61.8,False,False,11,544.89,49.54,1,1,
S-17389,Eric Reed,shaun46@example.net,South,Monthly Plus,2025-10-08,2026-08-28,346,55.2,False,False,12,641.92,53.49,2,1,73.0
S-17390,David Mayo,nelsonallen@example.org,Midwest,Monthly Plus,2026-01-19,2026-09-14,243,66.5,False,False,9,449.14,49.9,0,0,
S-17391,Sarah Miles,masonmichael@example.net,Northeast,Monthly Essentials,2025-10-28,2026-09-07,326,57.7,False,False,9,475.68,52.85,0,0,
S-17392,Mrs. April Marks,carrieward@example.net,West,Monthly Essentials,2026-01-02,2026-08-28,260,76.4,True,True,9,487.58,54.18,1,1,59.0
S-17393,Morgan Carlson,cheryl94@example.org,West,Quarterly Bundle,2025-04-12,2026-09-13,525,73.6,False,False,16,818.58,51.16,2,0,
S-17394,Craig Lewis,lisadavenport@example.org,West,Monthly Plus,2025-10-10,2026-09-15,344,80.7,False,False,10,521.37,52.14,2,0,
S-17395,Jane Heath,matthew85@example.net,Northeast,Monthly Plus,2026-02-21,2026-09-18,210,58.8,True,True,5,265.1,53.02,3,1,76.0
S-17396,Christopher Taylor,brooksamy@example.com,Northeast,Monthly Plus,2025-12-01,2026-09-14,292,64.6,True,False,9,459.13,51.01,2,2,25.0
S-17397,Tiffany Craig,shannonwood@example.org,Midwest,Monthly Plus,2025-07-27,2026-09-18,419,39.4,False,False,13,666.86,51.3,3,0,
S-17398,Tina Paul,inguyen@example.org,Northeast,Monthly Essentials,2026-01-31,2026-08-21,231,61.4,False,False,5,254.51,50.9,0,0,
S-17399,Sherry Wheeler,ryan20@example.org,West,Monthly Plus,2025-04-05,2026-09-12,532,62.5,False,False,16,812.29,50.77,2,0,
S-17400,Amanda Chavez,joshuasmith@example.com,West,Monthly Plus,2025-01-04,2026-09-06,623,69.8,False,False,21,1084.0,51.62,1,0,
S-17401,Rebecca Pearson,garciaanthony@example.net,Midwest,Monthly Essentials,2025-11-21,2026-09-09,302,66.7,True,False,10,507.37,50.74,2,1,83.0
S-17402,Connie Rodriguez,ttrujillo@example.net,Northeast,Monthly Essentials,2024-11-22,2026-09-04,666,83.4,False,False,23,1187.12,51.61,0,0,
S-17403,Jessica Thompson,michael39@example.com,South,Quarterly Bundle,2025-11-19,2026-09-12,304,69.0,True,False,11,570.72,51.88,3,3,7.0
S-17404,Erica Garcia,david86@example.org,Northeast,Quarterly Bundle,2026-06-02,2026-09-02,109,75.0,True,True,4,173.45,43.36,1,1,5.0
S-17405,Taylor Moore,hurstdanielle@example.org,Midwest,Monthly Plus,2026-06-20,2026-09-14,91,77.8,False,False,1,44.84,44.84,0,0,
S-17406,Erik Gonzalez,melissa18@example.org,West,Monthly Plus,2026-08-11,2026-08-23,39,30.2,False,False,1,43.07,43.07,0,0,
S-17407,Mark Lopez,rbenton@example.org,West,Monthly Plus,2024-11-10,2026-09-09,678,86.5,False,False,20,1072.57,53.63,3,2,
S-17408,Kerry Henry,hmcgrath@example.net,Midwest,Monthly Plus,2025-11-27,2026-08-22,296,84.3,False,False,8,379.43,47.43,0,0,
S-17409,Chad Perez,fullersharon@example.org,South,Monthly Essentials,2025-02-06,2026-08-28,590,46.7,False,False,19,1000.91,52.68,4,0,
S-17410,Caitlin Hamilton,danielturner@example.org,West,Monthly Essentials,2025-06-02,2026-09-12,474,74.2,True,False,13,667.52,51.35,3,1,22.0
S-17411,Michelle Phillips,tbowen@example.com,Northeast,Quarterly Bundle,2026-07-16,2026-09-07,65,93.8,False,False,3,156.35,52.12,0,0,
S-17412,Katherine Santos,toddhowell@example.net,South,Monthly Essentials,2024-11-29,2026-09-01,659,97.8,False,False,22,1099.75,49.99,4,1,71.0
S-17413,Robin Rosales,adamwood@example.org,Northeast,Monthly Essentials,2024-12-10,2026-08-27,648,69.6,False,False,19,1005.93,52.94,8,1,
S-17414,Rebecca Yang,qsmith@example.com,Midwest,Monthly Essentials,2026-03-15,2026-08-21,188,68.0,False,False,4,203.55,50.89,0,0,
S-17415,Chelsea Singh,robertsjohn@example.com,Northeast,Monthly Plus,2025-11-19,2026-09-13,304,34.4,False,False,8,414.72,51.84,0,0,
S-17416,Heidi Bradley,hannahblack@example.com,West,Quarterly Bundle,2025-10-26,2026-09-02,328,77.3,False,False,8,420.01,52.5,2,0,
S-17417,David Vasquez,danielbaker@example.org,South,Monthly Essentials,2025-11-07,2026-08-31,316,91.5,False,False,11,588.11,53.46,0,0,
