emp_id,full_name,department,job_role,hire_date,term_date,monthly_income,age,gender,tenure_years,environment_satisfaction,job_involvement,job_satisfaction,relationship_satisfaction,work_life_balance
E-1366,  james SMITH ,Engineering ,QA Analyst,14/06/2024,25 Sep 2026,"$6,189",37,Female,2.28,2,3,high,n/a,2
E-2042,Rosa Wei,sales ,Account Executive,1 May 2024,2026/09/25,"5,818.00",43,Female,2.4,3,3,2,3,3
E-1196,TOMAS Okafor,Engineering ,Software Engineer,08/08/2024,N/A,"$7,354",45,Female,2.13,3,3,3,3,2
E-1318,LUCAS Santos,Eng.,Software Engineer,2014/04/03,,-1,55,Female,12.48,3,3,3,2,medium
E-2312,David Kaur,Sales,Account Executive,2017/07/06,NULL,5849,34,Female,9.22,3,2,3,3,2
E-1217,David Haddad,Eng.,Software Engineer,2024-01-20,,"$7,039",49,Female,2.68,2,3,3,2,2
E-1829,Ivan Duarte,Eng.,Support Engineer,2022/08/01,N/A,6557,53,Male,4.15,3,3,2,3,3
E-1720,Mei Kaur,Eng.,Data Engineer,03/02/2014,N/A,6690,46,Female,12.64,3,3,2,3,n/a
E-1716,Zoe Okafor,Eng.,Data Engineer,2023/10/03,NULL,7223,27,Female,2.98,3,2,3,2,3
E-1469,Maria Nair,Eng.,QA Analyst,2021-12-18,,"$7,226",28,Male,4.77,2,3,3,3,2
E-2488,Kenji Wei,Sales,Sales Manager,30 Aug 2022,,6312,32,Male,4.07,3,5,2,3,2
E-1680,  hana WEI ,Eng.,Data Engineer,2025-10-24,N/A,"$7,114",41,Male,0.92,3,6,2,3,2
E-1811,Priya Weber,Engineering ,Support Engineer,17 Apr 2024,NULL,"7,579.00",49,Female,2.44,3,3,3,3,3
E-2356,David Garcia,Sales,Sales Development Rep,30 Aug 2024,2026/09/25,5630,42,Male,2.07,6,2,2,2,3
E-2359,MEI Duarte,Sales,Sales Development Rep,22/02/2026,2026/09/25,6011,36,Male,0.59,3,3,3,3,3
E-1795,TOMAS Smith,Eng.,Support Engineer,2022/07/14,N/A,8420,38,Female,4.2,3,3,3,n/a,2
E-1321,Maria Weber,engineering,Software Engineer,2006/08/09,NULL,7318,34,Male,20.13,3,3,3,3,3
E-1214,Petra O'Brien,Engineering ,Software Engineer,25 Sep 2025,NULL,"7,063.00",35,Male,1.0,3,n/a,medium,2,3
E-1172,Li Duarte,Eng.,Software Engineer,28/04/2024,NULL,6939,32,Male,2.41,3,3,3,3,2
E-1546,Quinn Garcia,Eng.,QA Analyst,2021/12/03,NULL,7260,41,Male,4.81,2,2,3,2,3
E-1995,Emma Ivanov,Eng.,Engineering Manager,2020/08/01,NULL,8028,55,Female,6.15,3,3,3,3,3
E-1571,Zoe Silva,Engineering ,QA Analyst,12 Aug 2020,,"$7,016",41,Female,6.12,3,3,2,3,2
E-2427,Grace Popescu,Sales,Sales Development Rep,2024-04-06,N/A,5958,19,Male,2.47,2,2,2,5,3
E-1917,PETRA Nakamura,engineering,Engineering Lead,2018/02/14,NULL,6255,43,Male,8.61,3,3,3,3,3
E-1428,Ivan Diallo,Eng.,QA Analyst,12/01/2022,N/A,7081,35,Male,4.7,3,3,3,2,high
E-1620,Omar Kowalski,Eng.,Data Engineer,01/01/2022,N/A,6504,44,Male,4.73,high,3,n/a,2,2
E-2478,Quinn Duarte,Sales,Sales Manager,22/02/2015,,6153,31,Male,11.59,3,2,3,n/a,3
E-1046,Emma Chen,HR,HR Partner,2021/10/28,,"4,429.00",27,Female,4.91,2,3,3,3,3
E-1806,Maria Novak,engineering,Support Engineer,31/05/2026,NULL,6049,21,Male,0.32,6,3,3,2,3
E-1250,David Okafor,Eng.,Software Engineer,19 Mar 2026,N/A,5953,44,Male,0.52,3,3,3,high,3
E-1639,  rosa KAUR ,engineering,Data Engineer,2026/07/14,,7075,44,Female,0.2,2,5,2,2,3
E-1554,Igor O'Brien,Eng.,QA Analyst,12/01/2022,N/A,7493,57,Male,4.7,medium,3,3,3,2
E-1086,Julia Okafor,Eng.,Software Engineer,2007/01/16,25 Sep 2026,-1,20,Female,19.69,3,3,3,2,3
E-1374,NADIA Garcia,engineering,QA Analyst,26/12/2023,2026/09/25,5689,47,Female,2.75,3,3,3,3,3
E-2432,Okafor Kowalski,Sales,Sales Development Rep,12 May 2024,N/A,6338,56,Male,2.37,2,2,3,3,3
E-1545,Ivan Novak,Eng.,QA Analyst,28 Dec 2004,NULL,7464,32,Female,21.74,n/a,2,2,6,2
E-1785,  wei GARCIA ,Eng.,Support Engineer,2026-02-14,NULL,6383,22,Female,0.61,3,2,3,2,n/a
E-2054,DAVID Okafor,Sal3s,Account Executive,3 Apr 2026,25/09/2026,5372,35,Female,0.48,high,6,3,high,3
E-1861,  priya WEBER ,Eng.,Support Engineer,10 Apr 2022,,6502,38,Female,4.46,3,6,3,3,3
E-2095,ZOE Kowalski,Sales,Account Executive,2 Oct 2017,NULL,"$6,832",27,Male,8.98,3,3,3,6,3
E-1347,Talia Farah,Eng.,QA Analyst,24/05/2014,2026-09-25,5754,44,Male,12.34,high,3,3,3,2
E-1984,Okafor Nair,engineering,Engineering Manager,30/08/2005,N/A,6529,57,Female,21.07,3,high,3,2,2
E-1445,MARIA Wei,Eng.,QA Analyst,18 Jun 2026,N/A,7660,38,Female,0.27,2,2,3,3,2
E-1297,  yusuf NAKAMURA ,engineering,Software Engineer,07/06/2017,N/A,"7,550.00",38,Female,9.3,2,3,3,3,3
E-1208,Yusuf Santos,Eng.,Software Engineer,2021-12-14,,6824,48,Female,4.78,medium,2,3,3,3
E-1102,Kenji Popescu,engineering,Software Engineer,24 Jan 2020,N/A,7089,28,Female,6.67,3,2,2,3,3
E-1611,Li Novak,Eng.,Data Engineer,14 Apr 2018,,"$6,936",47,Male,8.45,3,2,3,2,3
E-2171,LUCAS Smith,Sales,Account Executive,2024-09-06,,5829,34,Male,2.05,3,2,5,3,3
E-1411,Igor Diallo,Eng.,QA Analyst,09/08/2022,NULL,"8,603.00",42,Female,4.13,2,3,3,2,2
E-1570,Igor Nair,engineering,QA Analyst,2026/05/17,N/A,7540,29,Female,0.36,3,5,3,3,2
E-2092,Carlos Kowalski,sales ,Account Executive,16/05/2017,NULL,"6,037.00",40,Female,9.36,3,3,3,high,3
E-2148,Ivan Nair,Sal3s,Account Executive,2021/10/31,N/A,"5,911.00",40,Male,4.9,3,3,2,2,3
E-2326,NADIA Duarte,Sal3s,Account Executive,24/05/2022,,6638,37,Female,4.34,2,3,3,3,3
E-1078,Carlos Andersson,Engineering ,Software Engineer,2026/07/18,2026-09-25,"5,825.00",23,Female,0.19,high,2,3,high,3
E-1774,  quinn FARAH ,Eng.,Support Engineer,06/04/2024,NULL,"6,608.00",52,Female,2.47,3,3,3,3,2
E-1356,Mei Diallo,Eng.,QA Analyst,27/01/2020,25 Sep 2026,6116,32,Male,6.66,3,3,n/a,3,2
E-1117,  omar IVANOV ,engineering,Software Engineer,04/11/2021,,6609,29,Female,4.89,3,3,3,2,2
E-1173,Vera Smith,engineering,Software Engineer,2024/02/15,NULL,"6,606.00",37,Male,2.61,3,3,high,3,3
E-1191,James Farah,Engineering ,Software Engineer,20 Jan 2020,NULL,6542,37,Male,6.68,3,3,3,2,2
E-1206,Kenji Andersson,Eng.,Software Engineer,8 Nov 2011,,6795,38,Female,14.88,n/a,3,3,3,2
E-1383,Mei Kim,Eng.,QA Analyst,30/08/2024,25/09/2026,"$5,736",32,Male,2.07,3,2,n/a,3,3
E-1049,Wei Rossi,Human Resources,HR Manager,2026-07-07,25/09/2026,4715,33,Male,0.22,3,3,3,2,3
E-1990,Priya Diallo,Engineering ,Engineering Manager,11 Feb 2022,N/A,-1,37,Male,4.62,3,3,3,3,3
E-1031,Kenji Osei,Human Resources,HR Partner,2017-07-21,NULL,"5,087.00",64,Male,9.18,2,3,3,3,3
E-1725,Umar Silva,engineering,Data Engineer,2026/08/12,NULL,"6,328.00",30,Female,0.12,3,3,3,n/a,3
E-2011,  wei GARCIA ,Eng.,Engineering Manager,2024/03/04,NULL,-1,20,Male,2.56,3,2,2,3,3
E-1194,LARA Lindgren,engineering,Software Engineer,2024/02/22,NULL,"7,132.00",26,Male,2.59,3,high,3,3,3
E-1413,Rosa Nair,Eng.,QA Analyst,10 Oct 2019,NULL,"$6,531",53,Male,6.96,2,3,3,2,2
E-1824,JOHN Haddad,Eng.,Support Engineer,24/04/2012,NULL,7495,36,Male,14.42,3,3,2,n/a,high
E-2249,Grace Santos,Sal3s,Account Executive,2021-11-19,,6549,44,Female,4.85,3,3,3,3,3
E-1441,  tomas ANDERSSON ,Eng.,QA Analyst,2022/09/07,,"$6,914",32,Female,4.05,3,3,3,5,3
E-1268,Maria Andersson,Engineering ,Software Engineer,16 Aug 2018,,-1,39,Male,8.11,3,3,3,3,3
E-1279,VERA Duarte,engineering,Software Engineer,29 Dec 2025,NULL,6060,40,Male,0.74,3,2,3,3,3
E-1105,Rosa Kaur,Eng.,Software Engineer,2026-09-14,N/A,"$7,805",22,Male,0.03,3,3,medium,3,3
E-1398,Tomas Kaur,engineering,QA Analyst,8 Aug 2024,,6598,31,Male,2.13,n/a,3,3,3,3
E-1057,Igor Diallo,Human Resources,HR Manager,27 Jan 2020,N/A,4988,58,Male,6.66,3,3,3,3,2
E-2413,Anna Haddad,sales ,Sales Development Rep,12 Jan 2014,NULL,5457,39,Female,12.7,3,2,2,3,3
E-1816,Talia Farah,Eng.,Support Engineer,30/03/2020,NULL,6889,44,Female,6.49,3,3,3,2,3
E-1804,Igor Ivanov,engineering,Support Engineer,2022/04/21,NULL,8601,53,Female,4.43,3,3,2,3,3
E-1270,GRACE Weber,Engineering ,Software Engineer,2020/02/15,,6956,50,Female,6.61,3,2,3,high,3
E-1440,Noah Lindgren,Engineering ,QA Analyst,2026-06-04,NULL,6962,49,Female,0.31,3,3,3,2,2
E-1581,Emma Rossi,Eng.,QA Analyst,2007/05/17,,7104,32,Male,19.36,2,2,2,3,3
E-2132,Noah Lindgren,sales ,Account Executive,21 Jul 2020,,6471,23,Male,6.18,3,2,medium,3,3
E-2190,LARA O'Brien,sales ,Account Executive,6 Sep 2013,N/A,-1,33,Male,13.05,3,3,3,high,3
E-2222,Oscar Nakamura,Sales,Account Executive,2022-05-09,N/A,6632,41,Female,4.38,2,2,3,3,3
E-2069,Quinn Garcia,sales ,Account Executive,2024/08/01,2026/09/25,5675,18,Female,2.15,3,3,0,3,3
E-1127,FATIMA Ivanov,engineering,Software Engineer,18 Dec 2019,,-1,49,Male,6.77,3,3,high,2,3
E-2325,  priya DIALLO ,Sales,Account Executive,2025/12/14,NULL,5592,34,Male,0.78,3,2,high,n/a,3
E-1380,Zoe Duarte,engineering,QA Analyst,2024-07-21,25 Sep 2026,-1,48,Male,2.18,3,2,2,3,3
E-2421,VERA Haddad,Sal3s,Sales Development Rep,2022/08/19,,"7,063.00",29,Male,4.1,3,3,3,3,5
E-2184,Aisha Osei,Sales,Account Executive,2026-05-09,N/A,6907,49,Male,0.38,2,3,3,3,2
E-2372,Carlos Farah,sales ,Sales Development Rep,2025/11/29,25 Sep 2026,5429,23,Female,0.82,3,3,3,3,3
E-1572,Talia Farah,engineering,QA Analyst,2020-03-19,N/A,"7,756.00",65,Male,6.52,3,3,2,3,2
E-1839,Miguel Lindgren,Eng.,Support Engineer,2019/10/28,,6133,27,Male,6.91,3,3,3,6,2
E-1631,  oscar WEI ,engineering,Data Engineer,14 Apr 2022,N/A,6183,52,Male,4.45,high,3,3,3,3
E-1652,Okafor Nair,Engineering ,Data Engineer,11 Jun 2024,N/A,6654,35,Female,2.29,3,high,3,3,3
E-1257,Tomas Nair,Eng.,Software Engineer,2022-04-28,,-1,35,Female,4.41,3,2,2,2,3
E-1257,TOMAS NAIR,Eng.,Software Engineer,2022-04-28,,-1,35,Female,4.41,3,2,2,2,3
E-1211,  talia GARCIA ,engineering,Software Engineer,20 Oct 2025,,7084,41,Male,0.93,2,3,3,3,3
E-1547,Wei Weber,Engineering ,QA Analyst,2025/09/25,N/A,6582,39,Male,1.0,2,3,2,2,3
E-1699,EMMA Kim,Eng.,Data Engineer,2022-07-21,,6854,27,Female,4.18,3,3,5,3,2
E-1628,Julia Kowalski,Engineering ,Data Engineer,2022-07-21,,7006,30,Male,4.18,3,high,3,3,5
E-1663,  anna HADDAD ,Engineering ,Data Engineer,2016-10-09,N/A,6974,55,Male,9.96,3,3,3,3,3
E-1927,ANNA Diallo,engineering,Engineering Lead,2010/05/20,NULL,6614,47,Male,16.35,high,3,3,3,2
E-1360,  li SILVA ,Engineering ,QA Analyst,31 Oct 2025,2026-09-25,6345,23,Male,0.9,3,3,3,2,3
E-1038,IVAN Garcia,human resources ,HR Partner,2022/02/25,,"5,933.00",28,Female,4.58,2,2,3,3,3
E-1163,Nadia Andersson,Eng.,Software Engineer,2020/05/20,N/A,8244,42,Female,6.35,high,2,3,3,3
E-1163,NADIA ANDERSSON,Eng.,Software Engineer,2020/05/20,N/A,8244,42,Female,6.35,high,2,3,3,3
E-2214,Talia Farah,Sal3s,Account Executive,24/05/2015,NULL,6823,33,Male,11.34,2,3,3,2,3
E-1976,  rosa CHEN ,engineering,Engineering Manager,24/10/2021,N/A,6712,49,Female,4.92,3,3,3,3,3
E-1474,Vera Kaur,Engineering ,QA Analyst,2020-08-26,,"$5,929",51,Male,6.08,n/a,3,2,3,3
E-2240,  li CHEN ,sales ,Account Executive,19 Aug 2022,N/A,5908,32,Female,4.1,3,3,2,3,2
E-1056,QUINN Rossi,HR,HR Manager,2022/05/24,NULL,4951,48,Female,4.34,3,3,3,3,3
E-1549,  omar HADDAD ,engineering,QA Analyst,14/12/2013,NULL,7114,48,Female,12.78,2,3,2,n/a,3
E-1707,Kenji Kim,Eng.,Data Engineer,18 Jul 2022,NULL,"$5,973",65,Female,4.19,3,2,3,2,high
E-2177,Mei Nakamura,Sal3s,Account Executive,2022-08-01,N/A,"$6,694",41,Female,4.15,n/a,2,3,3,n/a
E-1940,Lucas Garcia,Eng.,Engineering Lead,2024/05/31,NULL,7736,58,Male,2.32,3,3,0,3,3
E-2336,Oscar Kaur,sales ,Account Executive,2017/10/28,NULL,6107,51,Female,8.91,3,2,2,high,2
E-2400,Mei Farah,sales ,Sales Development Rep,1 Nov 2011,N/A,5494,36,Female,14.9,3,3,2,2,3
E-1906,Umar Okafor,Eng.,Engineering Lead,2009/08/19,,7413,34,Male,17.1,3,high,3,2,2
E-1983,Lara Rossi,Engineering ,Engineering Manager,2022/05/09,,7465,31,Male,4.38,3,3,0,3,3
E-2332,OKAFOR Duarte,Sal3s,Account Executive,2021-10-02,NULL,-1,37,Female,4.98,2,3,2,3,3
E-2284,Anna Duarte,Sal3s,Account Executive,31 Oct 2021,NULL,6057,54,Female,4.9,2,n/a,2,3,3
E-1464,Grace Chen,Eng.,QA Analyst,23/11/2011,,"$6,182",43,Male,14.84,2,3,high,high,2
E-2016,Lucas Ivanov,engineering,Engineering Manager,4 Nov 2016,,"6,656.00",35,Female,9.89,3,3,3,3,3
E-1721,  priya GARCIA ,engineering,Data Engineer,2018/08/12,N/A,7716,27,Male,8.12,high,6,2,n/a,3
E-1180,Miguel Novak,Eng.,Software Engineer,26/06/2026,NULL,7043,36,Male,0.25,2,3,n/a,3,3
E-2288,Zoe Diallo,Sales,Account Executive,09/01/2026,N/A,-1,39,Female,0.71,2,3,3,3,2
E-1745,Nina Santos,Engineering ,Support Engineer,2026-07-10,25/09/2026,5908,31,Male,0.21,2,3,3,2,3
E-1538,Yusuf Santos,engineering,QA Analyst,2017/06/22,NULL,"$6,324",47,Female,9.26,2,3,3,3,3
E-2382,Grace Haddad,Sales,Sales Development Rep,17/10/2019,N/A,"6,082.00",37,Female,6.94,5,3,3,3,3
E-2317,Okafor Silva,sales ,Account Executive,26/08/2012,,"$6,261",39,Male,14.08,3,3,2,0,2
E-2281,Paul Wei,sales ,Account Executive,2024/03/08,NULL,5868,48,Male,2.55,n/a,2,3,3,3
E-1237,Li Osei,Eng.,Software Engineer,27/05/2020,N/A,6849,40,Male,6.33,3,high,3,3,3
E-2014,AISHA Weber,Engineering ,Engineering Manager,2022-05-27,NULL,-1,47,Female,4.33,3,3,2,3,2
E-1233,ROSA Kim,Eng.,Software Engineer,12/01/2022,N/A,"$6,729",37,Male,4.7,3,3,3,2,3
E-1414,Li Andersson,engineering,QA Analyst,2021-12-03,,7041,54,Male,4.81,2,3,2,3,2
E-1692,Umar Rossi,Engineering ,Data Engineer,2022-09-21,NULL,-1,30,Female,4.01,3,3,2,2,3
E-1733,LUCAS Nakamura,Engineering ,Data Engineer,12 Jan 2022,N/A,6541,48,Female,4.7,3,0,3,3,3
E-1075,Anna Kaur,Eng.,Software Engineer,2024-08-12,2026-09-25,6048,32,Female,2.12,high,3,3,2,3
E-1346,OMAR Farah,Eng.,QA Analyst,2025/10/31,2026-09-25,5807,23,Male,0.9,2,3,2,2,3
E-1640,Priya Ivanov,Engineering ,Data Engineer,03/04/2026,N/A,"$6,702",26,Male,0.48,n/a,2,2,3,3
E-2392,  zoe OSEI ,Sal3s,Sales Development Rep,2026-07-03,,6645,39,Male,0.23,2,2,2,3,3
E-2037,FATIMA Garcia,Sales,Account Executive,7 Jun 2026,25/09/2026,6073,39,Male,0.3,medium,3,2,2,3
E-2050,Anna Kaur,Sal3s,Account Executive,2022-01-05,2026-09-25,6006,46,Male,4.72,3,3,3,2,3
E-2117,  david DUARTE ,sales ,Account Executive,09/01/2024,,6683,35,Female,2.71,3,2,n/a,3,6
E-1512,Mei Novak,engineering,QA Analyst,28 Oct 2023,,7222,60,Female,2.91,2,3,n/a,2,2
E-1355,Julia Nair,engineering,QA Analyst,04/02/2024,2026-09-25,6533,46,Male,2.64,3,3,2,2,3
E-1799,FATIMA Santos,engineering,Support Engineer,2020/07/17,NULL,"6,178.00",60,Female,6.19,3,3,3,3,2
E-1326,Hana Smith,engineering,Software Engineer,2018/05/24,N/A,"6,564.00",18,Male,8.34,high,2,2,2,3
E-2329,  lucas NOVAK ,sales ,Account Executive,2022-02-07,,5874,39,Female,4.63,3,2,3,3,3
E-1124,Vera Kowalski,Eng.,Software Engineer,2020-01-31,,7314,43,Female,6.65,3,2,3,3,3
E-1387,NINA Okafor,Engineering ,QA Analyst,4 Mar 2022,2026-09-25,-1,27,Male,4.56,2,3,3,2,3
E-1675,Maria Ivanov,engineering,Data Engineer,15/06/2022,N/A,"$7,241",40,Female,4.28,3,2,3,3,3
E-1935,IVAN Chen,engineering,Engineering Lead,2016-10-24,NULL,7059,38,Male,9.92,2,3,3,3,3
E-2218,Igor Duarte,Sal3s,Account Executive,2022/07/07,NULL,6433,38,Female,4.22,3,2,3,2,2
E-2163,Noah Kowalski,Sales,Account Executive,2021-12-18,N/A,5692,31,Male,4.77,3,medium,2,3,3
E-2021,  fatima FARAH ,Sales,Account Executive,17/10/2025,25/09/2026,5542,24,Male,0.94,2,3,2,3,3
E-2482,PETRA Smith,Sales,Sales Manager,27 Oct 2016,NULL,"$6,562",34,Male,9.91,2,3,3,3,3
E-2377,Quinn Haddad,Sal3s,Sales Development Rep,23 Mar 2026,25 Sep 2026,"6,291.00",29,Female,0.51,2,2,3,2,3
E-2279,Carlos Novak,Sal3s,Account Executive,11/06/2022,,"7,595.00",43,Female,4.29,3,high,2,3,2
E-2354,  hana SANTOS ,Sal3s,Sales Development Rep,2024-06-03,25/09/2026,5955,51,Female,2.31,3,2,3,3,n/a
E-1938,  mei NAKAMURA ,Eng.,Engineering Lead,31/10/2013,,6556,41,Male,12.9,3,3,3,3,3
E-2358,Sofia Osei,Sal3s,Sales Development Rep,2024/08/26,25/09/2026,5742,27,Male,2.08,3,2,3,2,3
E-1408,  rosa KOWALSKI ,engineering,QA Analyst,2013-04-24,,6882,52,Female,13.42,high,3,2,2,3
E-2300,Sofia Silva,Sal3s,Account Executive,2017/09/28,N/A,6654,27,Male,8.99,3,n/a,3,3,3
E-1069,SOFIA Nakamura,Eng.,Software Engineer,04/03/2026,2026/09/25,"$6,091",55,Male,0.56,3,3,3,2,3
E-1741,Hana Diallo,engineering,Support Engineer,6 Oct 2021,2026/09/25,5373,46,Male,4.97,n/a,3,2,2,3
E-2138,James Popescu,Sales,Account Executive,2022/09/10,N/A,6030,27,Male,4.04,medium,3,n/a,2,3
E-2053,Wei Kaur,Sales,Account Executive,2026-07-03,2026-09-25,-1,46,Male,0.23,2,3,6,3,3
E-1994,Miguel Andersson,engineering,Engineering Manager,08/08/2024,,6899,41,Female,2.13,3,3,3,2,3
E-1908,Quinn Novak,engineering,Engineering Lead,2026-08-16,,6871,29,Female,0.11,3,3,3,3,2
E-1850,UMAR O'Brien,engineering,Support Engineer,2024/01/31,,-1,56,Male,2.65,2,2,2,3,2
E-1189,Oscar Haddad,engineering,Software Engineer,2 May 2022,NULL,-1,40,Male,4.4,3,3,3,high,3
E-1737,  maria POPESCU ,Engineering ,Data Engineer,11 Dec 2019,,6494,34,Female,6.79,high,3,5,3,3
E-2486,Noah Osei,sales ,Sales Manager,2007-05-06,NULL,5955,30,Female,19.39,n/a,2,high,3,3
E-2031,Rosa Popescu,Sal3s,Account Executive,2019-10-28,2026/09/25,5963,26,Female,6.91,3,3,2,3,3
E-1047,  vera DIALLO ,Human Resources,HR Partner,2024-01-31,NULL,5137,45,Male,2.65,3,3,3,3,3
E-1047,  VERA DIALLO ,Human Resources,HR Partner,2024-01-31,NULL,5137,45,Male,2.65,3,3,3,3,3
E-1323,David Weber,engineering,Software Engineer,2010-01-05,NULL,6665,32,Female,16.72,3,3,3,3,2
E-1052,ANNA Diallo,HR,HR Manager,05/05/2017,,5260,35,Male,9.39,3,3,2,2,high
E-1052,ANNA DIALLO,HR,HR Manager,05/05/2017,,5260,35,Male,9.39,3,3,2,2,high
E-1973,Miguel Silva,Eng.,Engineering Manager,11/03/2020,N/A,-1,56,Male,6.54,high,3,3,3,3
E-2239,HANA Popescu,Sal3s,Account Executive,2022/01/27,N/A,"$6,285",32,Female,4.66,3,2,3,3,3
E-1055,SVEN Kaur,HR,HR Manager,2021/11/15,N/A,"5,304.00",40,Female,4.86,3,3,3,3,3
E-1702,Ivan Farah,engineering,Data Engineer,28/04/2026,N/A,"$7,043",50,Male,0.41,3,3,3,n/a,high
E-1239,Mei Andersson,Eng.,Software Engineer,2017/02/10,NULL,7721,38,Male,9.62,3,3,high,3,2
E-1187,Petra Popescu,Eng.,Software Engineer,11/06/2013,,"$7,234",34,Female,13.29,high,3,n/a,3,3
E-1465,Omar Weber,Eng.,QA Analyst,2025-10-28,NULL,7415,48,Male,0.91,2,3,3,3,3
E-1543,Yusuf Nair,engineering,QA Analyst,02/05/2026,N/A,7179,48,Male,0.4,3,2,3,3,3
E-2061,Emma Diallo,Sal3s,Account Executive,19/08/2024,25 Sep 2026,"5,228.00",39,Male,2.1,3,3,3,3,2
E-1981,Emma Weber,Engineering ,Engineering Manager,15 Mar 2018,,7345,42,Female,8.53,2,high,3,3,3
E-1930,EMMA Diallo,Eng.,Engineering Lead,26 Dec 2023,N/A,7212,48,Female,2.75,n/a,3,3,2,3
E-1587,Aisha Andersson,engineering,QA Analyst,2026/09/10,NULL,"6,484.00",37,Female,0.04,3,3,3,3,3
E-1012,  hana NOVAK ,human resources ,HR Partner,5 Aug 2026,,5009,46,Male,0.14,3,2,high,3,3
E-1403,  oscar WEI ,Engineering ,QA Analyst,2017/03/30,,6819,46,Female,9.49,3,3,2,2,2
E-1193,PETRA Haddad,engineering,Software Engineer,09/05/2024,,6430,40,Male,2.38,high,3,2,3,n/a
E-2311,Lara Kaur,Sal3s,Account Executive,2025/11/08,,6029,54,Male,0.88,3,medium,2,3,3
E-1637,  lara KIM ,Engineering ,Data Engineer,2024-06-29,N/A,6852,44,Male,2.24,3,3,n/a,3,3
E-1561,Hana Kaur,Eng.,QA Analyst,20/10/2025,,8091,38,Female,0.93,3,2,3,3,3
E-1432,Vera Kim,Engineering ,QA Analyst,21 Jul 2022,NULL,6514,30,Male,4.18,5,3,3,3,2
E-1992,  lucas LINDGREN ,Eng.,Engineering Manager,2025/11/11,,7168,44,Female,0.87,3,3,3,3,2
E-2124,  sofia POPESCU ,Sal3s,Account Executive,2024/05/20,NULL,-1,31,Male,2.35,2,2,3,n/a,3
E-1867,EMMA Santos,Eng.,Support Engineer,2020-08-12,,6921,42,Female,6.12,high,2,3,2,3
E-1201,  kenji POPESCU ,Eng.,Software Engineer,2024-08-23,,-1,55,Male,2.09,3,5,3,3,3
E-1108,Yusuf Lindgren,Engineering ,Software Engineer,2023/11/04,N/A,7824,51,Male,2.89,3,3,2,2,3
E-1996,Paul Andersson,engineering,Engineering Manager,2023/11/26,N/A,6987,26,Male,2.83,5,3,3,3,3
E-1503,Nadia Andersson,Eng.,QA Analyst,5 Aug 2026,NULL,"$7,129",47,Female,0.14,2,2,2,2,2
E-1686,Maria Farah,engineering,Data Engineer,2009/10/02,NULL,6185,54,Male,16.98,3,medium,2,2,3
E-1686,MARIA FARAH,engineering,Data Engineer,2009/10/02,NULL,6185,54,Male,16.98,3,medium,2,2,3
E-1887,ANNA Farah,engineering,Engineering Lead,14/04/2022,N/A,"$7,225",39,Female,4.45,3,3,2,2,3
E-1551,Okafor Diallo,Eng.,QA Analyst,05/08/2026,N/A,6754,20,Male,0.14,3,3,3,3,3
E-1175,UMAR Weber,engineering,Software Engineer,11/03/2024,N/A,"6,559.00",31,Male,2.54,3,3,5,2,3
E-1145,Petra Haddad,Engineering ,Software Engineer,2022-04-06,NULL,-1,61,Female,4.47,3,3,2,3,5
E-1471,MIGUEL Weber,Engineering ,QA Analyst,18/06/2014,NULL,7230,33,Female,12.27,3,3,3,3,3
E-1903,Oscar Nakamura,engineering,Engineering Lead,23 Aug 2020,NULL,6421,43,Female,6.09,3,3,3,3,3
E-2067,  maria SANTOS ,sales ,Account Executive,14 Sep 2022,2026-09-25,5698,29,Female,4.03,3,3,3,3,3
E-2276,Maria Farah,Sales,Account Executive,2025-11-26,N/A,6556,19,Male,0.83,2,n/a,3,high,3
E-2041,Maria Okafor,Sales,Account Executive,2021/11/15,25 Sep 2026,6094,20,Male,4.86,2,3,0,6,3
E-1814,  grace O'BRIEN ,Engineering ,Support Engineer,2015-07-29,,"6,443.00",34,Male,11.16,3,2,2,2,0
E-2159,IVAN Lindgren,Sal3s,Account Executive,2022-01-09,NULL,"7,071.00",31,Female,4.71,3,2,3,3,3
E-1965,Kenji Weber,engineering,Engineering Manager,17/10/2021,NULL,6492,30,Male,4.94,high,3,3,3,3
E-1307,James Popescu,engineering,Software Engineer,06/01/2020,NULL,7595,48,Male,6.72,n/a,2,2,n/a,3
E-1871,Noah O'Brien,Eng.,Engineering Lead,2023-11-15,25 Sep 2026,6534,30,Female,2.86,3,3,3,3,2
E-1461,Yusuf Haddad,engineering,QA Analyst,26 Mar 2008,N/A,6969,33,Male,18.5,2,3,3,2,2
E-2140,John Wei,Sal3s,Account Executive,7 Dec 2021,,"6,734.00",33,Female,4.8,3,2,3,3,3
E-2082,  maria CHEN ,sales ,Account Executive,2019-12-29,25 Sep 2026,"5,382.00",19,Female,6.74,3,3,2,3,2
E-1151,Paul Kim,engineering,Software Engineer,2007/11/23,N/A,7643,43,Female,18.84,3,5,3,3,2
E-2383,  yusuf OSEI ,Sal3s,Sales Development Rep,06/04/2022,,5819,37,Female,4.47,3,medium,3,3,3
E-1668,  petra DUARTE ,engineering,Data Engineer,2020/01/24,N/A,7102,30,Male,6.67,3,2,3,3,3
E-2401,Li O'Brien,Sal3s,Sales Development Rep,20/04/2020,,-1,37,Female,6.43,2,6,3,3,2
E-2197,Sven Nair,Sal3s,Account Executive,2026-04-28,NULL,5925,43,Female,0.41,3,3,2,3,2
